Datetime_hour,Gen.P48 Fotovoltaica,MD,IDA1,IDA2,Gen.P48 Eolica,Interconexiones P48,Demanda P48,Gen.P48 Total
2024-12-19 12:00:00,8466.3,70.4,74.0,77.44,16207.1,-1102.6,32321.3,36971.9
2024-12-19 13:00:00,8485.7,60.38,64.35,67.8,16955.9,-2257.6,31874.7,37551.6
2024-12-19 14:00:00,7562.8,61.2,70.0,73.66,17252.8,-2395.7,31655.0,37408.2
2024-12-19 15:00:00,4604.2,83.17,86.67,91.49,16283.2,-1086.2,31575.4,35215.1
2024-12-19 16:00:00,1305.1,100.79,105.79,112.97,15642.2,-718.8,32689.1,34455.1
2024-12-19 17:00:00,9.2,112.79,115.83,124.07,15488.8,468.8,34095.0,34626.6
2024-12-19 18:00:00,6.4,120.68,120.68,119.69,15262.4,822.2,34731.5,34602.7
2024-12-19 19:00:00,0.1,122.78,122.78,127.78,15072.8,897.4,35440.5,35594.7
2024-12-19 20:00:00,0.1,122.78,122.78,127.78,14598.0,1236.7,34457.9,34360.1
2024-12-19 21:00:00,0.1,120.68,120.68,120.78,13191.7,554.1,31386.8,31126.7
2024-12-19 22:00:00,0.1,103.9,105.54,103.97,12923.0,22.8,28280.6,28815.1
2024-12-19 23:00:00,7.4,118.04,110.04,95.0,12284.4,-224.0,26059.9,26694.6
2024-12-20 00:00:00,0.0,109.18,105.0,91.07,11583.2,-656.8,24289.8,25680.9
2024-12-20 01:00:00,0.1,89.49,93.82,102.31,11236.7,-883.6,23012.6,24833.4
2024-12-20 02:00:00,9.3,86.2,94.82,108.16,11135.4,-1050.1,22277.8,25104.4
2024-12-20 03:00:00,0.0,86.2,96.2,105.01,10914.3,-636.6,22428.8,25089.7
2024-12-20 04:00:00,0.0,89.99,94.99,100.93,10715.9,-496.0,23382.1,24830.9
2024-12-20 05:00:00,0.2,112.18,108.18,100.96,10427.0,52.3,26431.4,26431.0
2024-12-20 06:00:00,0.7,130.6,130.01,120.6,10142.8,2002.2,30544.7,28494.9
2024-12-20 07:00:00,458.9,141.08,141.08,144.08,9867.8,2526.2,33164.5,31065.2
2024-12-20 08:00:00,4192.2,131.98,130.01,125.54,10097.9,1049.0,33456.0,33088.1
2024-12-20 09:00:00,10000.8,114.2,110.2,105.0,9314.5,-1090.6,32335.4,34063.0
2024-12-20 10:00:00,12498.8,99.27,99.27,94.23,9090.9,-2410.2,31194.4,34976.0
2024-12-20 11:00:00,13305.0,89.37,89.37,91.07,8369.6,-2246.8,30215.7,35203.5
2024-12-20 12:00:00,13381.5,85.81,88.1,81.84,8197.0,-2438.7,29853.0,35114.7
2024-12-20 13:00:00,13165.5,90.63,90.63,91.07,8230.1,-3171.2,29371.0,35481.2
2024-12-20 14:00:00,12386.0,101.19,101.12,95.85,8183.8,-3978.7,29226.1,35579.8
2024-12-20 15:00:00,7515.1,112.18,109.18,100.9,7533.8,-1917.0,29599.4,32344.4
2024-12-20 16:00:00,1941.2,135.01,135.01,130.9,8298.5,510.5,31095.2,31304.2
2024-12-20 17:00:00,18.3,141.08,141.08,142.08,8406.8,2008.2,33057.1,31176.4
2024-12-20 18:00:00,2.1,145.39,145.39,142.39,8413.1,1881.9,33533.6,31604.2
2024-12-20 19:00:00,2.5,145.38,145.38,145.38,8426.0,2028.4,33714.0,31687.6
2024-12-20 20:00:00,0.1,140.01,140.01,140.01,8407.3,1979.5,32953.5,31298.0
2024-12-20 21:00:00,0.1,131.98,130.01,128.69,8191.2,1019.6,30365.4,29512.8
2024-12-20 22:00:00,0.1,125.68,125.68,120.68,8094.4,1350.8,27755.8,26723.5
2024-12-20 23:00:00,0.0,125.8,115.92,110.0,8266.4,1004.4,25830.4,25128.0
2024-12-21 00:00:00,0.0,112.76,105.0,101.0,8188.0,1307.3,23873.3,22838.8
2024-12-21 01:00:00,0.0,97.0,89.0,83.2,8250.2,636.8,22452.8,22652.7
2024-12-21 02:00:00,0.0,87.3,87.31,88.31,8222.1,502.2,21728.8,22986.5
2024-12-21 03:00:00,0.0,87.09,87.09,87.09,8055.0,422.4,21343.6,22582.3
2024-12-21 04:00:00,0.0,86.88,86.88,86.88,7983.0,246.0,21128.4,22522.4
2024-12-21 05:00:00,0.0,90.8,89.3,85.0,7840.4,681.7,22130.1,22452.6
2024-12-21 06:00:00,5.5,108.59,100.21,83.07,7618.2,947.5,24172.4,23179.2
2024-12-21 07:00:00,537.0,114.98,109.77,111.98,7601.2,1200.5,25699.7,24327.2
2024-12-21 08:00:00,4577.9,95.0,93.0,82.3,6849.8,1579.9,27600.6,26473.0
2024-12-21 09:00:00,10560.7,80.0,80.0,77.0,5670.0,653.0,27669.6,29151.2
2024-12-21 10:00:00,12986.2,43.0,43.0,76.0,5650.2,-180.6,27234.3,30689.9
2024-12-21 11:00:00,13404.2,36.09,36.09,44.68,5278.0,-514.4,26838.8,30827.2
2024-12-21 12:00:00,13685.7,35.78,35.8,46.56,5272.7,-425.2,26731.5,31091.8
2024-12-21 13:00:00,14026.8,35.07,35.22,38.58,5790.9,-951.5,27033.3,32031.2
2024-12-21 14:00:00,12525.4,38.98,38.98,103.48,5272.4,-717.0,26666.9,30327.4
2024-12-21 15:00:00,8241.5,85.0,83.0,77.0,5446.0,193.0,26927.1,28704.1
2024-12-21 16:00:00,2215.7,126.2,121.22,123.2,6076.1,1780.2,28012.8,26879.6
2024-12-21 17:00:00,30.8,130.12,124.22,125.0,6599.0,2799.9,30097.2,27700.2
2024-12-21 18:00:00,2.5,133.24,127.53,125.0,6991.8,2614.5,30516.0,28229.5
2024-12-21 19:00:00,0.2,133.48,128.48,125.0,7082.6,2733.8,30865.1,28284.3
2024-12-21 20:00:00,7.4,133.48,128.48,127.24,7070.3,2619.3,30671.0,28154.7
2024-12-21 21:00:00,0.1,130.01,125.01,128.01,7124.2,1610.6,28873.6,27340.0
2024-12-21 22:00:00,0.1,126.78,121.79,130.04,7171.2,1501.3,26594.6,25045.3
2024-12-21 23:00:00,0.0,100.5,97.51,105.39,7171.2,1366.6,24250.2,23160.6
2024-12-22 00:00:00,0.0,85.0,84.96,98.21,7450.8,857.0,22543.2,22423.8
2024-12-22 01:00:00,0.0,72.62,70.63,72.62,7528.7,815.4,21103.5,21725.3
2024-12-22 02:00:00,0.0,64.99,64.98,70.98,7725.6,349.0,20403.3,21641.6
2024-12-22 03:00:00,0.0,59.88,59.88,83.44,8199.2,-404.4,20141.5,22155.6
2024-12-22 04:00:00,0.0,59.2,59.19,83.44,8393.3,-702.8,20044.9,22439.5
2024-12-22 05:00:00,0.0,59.63,59.63,89.44,8765.1,-568.7,20648.3,22692.6
2024-12-22 06:00:00,0.7,60.28,60.13,86.28,9113.3,-16.3,22020.1,23380.0
2024-12-22 07:00:00,537.1,60.3,60.3,90.64,9184.9,-171.8,23081.8,24575.1
2024-12-22 08:00:00,4811.6,50.24,50.24,42.7,8622.6,-840.4,24940.9,27397.6
2024-12-22 09:00:00,10929.8,20.0,20.0,21.0,8234.5,-3409.7,25888.7,31503.6
2024-12-22 10:00:00,13770.6,16.01,16.01,26.0,8782.0,-4921.1,26071.1,34695.8
2024-12-22 11:00:00,14586.1,18.67,18.67,21.25,9242.7,-6516.6,25629.9,36146.1
2024-12-22 12:00:00,14403.5,15.38,15.38,22.14,9834.6,-6366.6,25857.6,36556.8
2024-12-22 13:00:00,14339.6,10.96,10.96,21.44,10668.4,-6997.4,25951.5,37189.5
2024-12-22 14:00:00,12941.0,5.0,5.05,10.5,10296.1,-6311.3,25248.8,35338.1
2024-12-22 15:00:00,8405.8,18.6,18.6,29.53,11951.8,-5782.5,25272.2,33231.7
2024-12-22 16:00:00,2573.6,55.0,55.0,60.0,13616.3,-3248.8,26689.8,31436.9
2024-12-22 17:00:00,44.2,77.44,77.44,76.44,14652.4,-1330.2,28849.3,30807.5
2024-12-22 18:00:00,22.5,79.97,79.97,71.97,14973.8,-647.3,29772.7,30998.5
2024-12-22 19:00:00,0.2,84.75,84.75,81.25,14685.2,553.5,30138.8,30195.3
2024-12-22 20:00:00,0.1,84.97,84.97,80.0,14330.5,590.7,29855.0,29927.3
2024-12-22 21:00:00,0.1,70.3,70.3,77.33,14249.9,706.8,27892.3,28398.0
2024-12-22 22:00:00,5.1,64.6,64.6,63.6,14930.9,-599.6,25614.1,28440.5
2024-12-22 23:00:00,0.0,17.27,20.27,67.27,15505.5,-1433.2,23369.9,28204.3
2024-12-23 00:00:00,0.0,11.48,14.0,26.98,15029.6,-2340.5,21456.4,27148.5
2024-12-23 01:00:00,0.0,10.19,18.71,21.0,15161.9,-3526.5,20199.8,27311.2
2024-12-23 02:00:00,0.0,7.33,14.0,21.43,14875.3,-3711.8,19642.6,26937.5
2024-12-23 03:00:00,0.0,6.0,14.0,16.0,14445.2,-3297.5,19477.0,26515.4
2024-12-23 04:00:00,0.0,7.07,10.54,14.0,14628.5,-2522.9,20774.2,26822.4
2024-12-23 05:00:00,0.0,25.95,31.95,32.52,15754.5,-1941.8,23555.2,28665.4
2024-12-23 06:00:00,0.4,61.2,67.2,69.49,14316.4,-316.6,25381.6,27344.4
2024-12-23 07:00:00,450.2,72.47,77.47,81.92,15526.4,-661.5,28434.0,30325.0
2024-12-23 08:00:00,4394.3,70.93,70.93,79.46,15202.1,-3465.0,30048.8,34636.8
2024-12-23 09:00:00,10056.4,25.0,28.1,65.24,14081.0,-6106.9,29809.4,37170.3
2024-12-23 10:00:00,12418.8,5.11,5.11,50.27,13608.0,-6339.0,28623.6,37963.8
2024-12-23 11:00:00,12403.5,3.32,3.32,6.22,11780.7,-4835.0,28156.3,36257.4
2024-12-23 12:00:00,12490.3,3.32,3.32,5.22,11864.2,-4833.0,27631.5,36427.6
2024-12-23 13:00:00,12722.0,3.6,3.6,20.33,13763.4,-6919.4,27904.4,38847.9
2024-12-23 14:00:00,11969.8,5.0,5.0,71.0,13715.1,-6769.8,27925.9,38514.4
2024-12-23 15:00:00,8048.5,30.9,30.9,81.44,13846.4,-6320.8,28396.4,36279.0
2024-12-23 16:00:00,2186.8,87.11,88.61,100.92,14833.2,-4032.8,30031.0,35181.5
2024-12-23 17:00:00,41.8,114.72,112.72,110.27,15162.8,-2535.5,31577.7,34179.2
2024-12-23 18:00:00,2.1,124.89,124.89,122.89,15176.2,-2194.2,32166.5,34546.7
2024-12-23 19:00:00,0.1,118.97,118.97,115.97,14930.7,-158.0,32336.1,33049.1
2024-12-23 20:00:00,0.1,109.28,110.58,110.86,14852.8,-0.5,31943.6,32571.6
2024-12-23 21:00:00,0.1,105.82,110.56,109.2,14662.9,-1534.1,29471.8,31759.2
2024-12-23 22:00:00,0.1,90.8,99.38,103.52,14295.5,-3465.2,26977.1,31249.3
2024-12-23 23:00:00,0.0,85.08,95.18,97.08,13494.4,-1954.2,24328.5,27425.7
2024-12-24 00:00:00,0.0,82.84,90.0,89.19,12664.6,-2009.3,22172.5,25707.3
2024-12-24 01:00:00,0.0,75.18,84.18,91.0,12559.2,-2944.6,20778.9,25558.0
2024-12-24 02:00:00,0.0,65.0,71.5,83.91,12441.4,-3379.5,20023.3,25165.4
2024-12-24 03:00:00,0.0,57.88,82.88,85.11,12488.8,-3275.5,19786.7,25130.0
2024-12-24 04:00:00,7.3,58.3,83.3,86.75,12529.0,-2902.8,20129.9,25160.5
2024-12-24 05:00:00,0.0,65.0,85.01,90.4,12282.4,-1669.2,21675.9,25108.1
2024-12-24 06:00:00,0.4,84.16,100.31,105.0,12007.4,-1150.8,24058.6,26238.0
2024-12-24 07:00:00,437.7,101.0,113.2,117.45,12091.6,356.8,26546.0,26775.0
2024-12-24 08:00:00,4666.0,84.97,109.32,120.05,12118.2,-1603.3,28040.8,30976.1
2024-12-24 09:00:00,10320.2,50.24,60.24,117.15,11020.4,-2833.4,28153.1,33667.0
2024-12-24 10:00:00,13161.0,40.0,50.1,107.61,10201.6,-3903.4,27294.7,35485.7
2024-12-24 11:00:00,13565.3,36.0,48.9,115.76,9621.1,-4426.6,26714.3,35337.6
2024-12-24 12:00:00,13795.0,35.78,56.48,113.24,10050.6,-5135.2,26338.4,36105.8
2024-12-24 13:00:00,13650.1,35.0,45.1,112.5,9893.0,-5246.3,26263.0,35918.2
2024-12-24 14:00:00,12495.9,36.0,46.1,115.02,10039.4,-5115.6,25749.7,34942.6
2024-12-24 15:00:00,8109.8,65.0,85.9,111.11,10181.9,-4063.8,26002.2,32422.0
2024-12-24 16:00:00,2198.1,112.21,112.21,116.81,10719.4,-1818.3,27052.3,29632.8
2024-12-24 17:00:00,33.4,110.98,116.45,113.99,11790.0,1051.5,29243.3,28534.0
2024-12-24 18:00:00,0.5,105.66,110.61,112.82,12465.0,1315.4,29498.4,28736.0
2024-12-24 19:00:00,0.3,102.56,107.66,107.56,12107.4,1344.0,28291.5,27385.8
2024-12-24 20:00:00,0.3,94.63,105.05,100.0,11450.2,661.9,26446.6,26335.7
2024-12-24 21:00:00,0.3,99.04,109.9,105.8,10795.4,-827.0,23594.0,24952.4
2024-12-24 22:00:00,0.3,90.0,99.14,96.77,10503.0,-2024.9,22244.6,25044.2
2024-12-24 23:00:00,0.0,91.37,86.55,83.6,9789.2,-1422.1,21469.1,24088.9
2024-12-25 00:00:00,0.0,86.44,80.3,80.08,9321.6,-1311.2,20503.2,23574.2
2024-12-25 01:00:00,7.3,85.07,79.51,75.06,8677.2,-1766.8,19250.4,22795.4
2024-12-25 02:00:00,0.0,80.81,75.81,70.8,8073.0,-865.4,18233.7,22268.0
2024-12-25 03:00:00,0.0,75.99,70.99,65.99,7405.3,-767.6,17682.3,21768.9
2024-12-25 04:00:00,0.0,80.81,75.81,69.45,6746.2,-237.8,17607.2,21062.5
2024-12-25 05:00:00,0.0,83.18,76.01,75.0,5770.2,210.0,17725.0,20229.5
2024-12-25 06:00:00,0.4,84.94,79.94,78.09,5604.6,166.2,18515.2,20380.5
2024-12-25 07:00:00,417.4,90.21,85.21,86.49,5076.3,-192.0,18867.8,20614.3
2024-12-25 08:00:00,4166.4,99.24,92.24,89.46,3977.0,-2582.1,20174.5,23971.6
2024-12-25 09:00:00,10175.2,86.7,80.3,64.16,2994.7,-4098.5,21307.8,27421.3
2024-12-25 10:00:00,13421.5,85.08,83.65,80.08,2958.6,-4758.7,21799.3,29429.2
2024-12-25 11:00:00,14283.2,86.63,86.63,85.88,2519.6,-5265.0,21992.2,29856.5
2024-12-25 12:00:00,14108.1,87.3,87.3,85.3,2303.6,-4643.1,21877.6,29661.7
2024-12-25 13:00:00,14208.4,85.08,84.08,82.56,2403.7,-5312.8,21312.3,29882.4
2024-12-25 14:00:00,13234.0,86.88,86.88,80.3,2323.7,-5873.8,20396.9,29044.2
2024-12-25 15:00:00,8399.5,108.27,102.27,93.29,2385.4,-3814.6,20903.0,26779.3
2024-12-25 16:00:00,2354.8,120.5,117.46,114.4,2873.8,432.9,22420.0,24166.0
2024-12-25 17:00:00,35.0,135.05,130.05,127.04,3209.0,1166.8,24463.5,23748.7
2024-12-25 18:00:00,0.5,136.6,131.6,132.0,3360.6,1277.9,25296.8,24345.9
2024-12-25 19:00:00,7.6,140.7,138.1,141.7,3385.4,1350.7,26180.1,25056.4
2024-12-25 20:00:00,5.2,141.08,141.08,143.08,3546.8,1477.1,26429.8,25279.7
2024-12-25 21:00:00,0.3,136.6,131.6,137.6,3332.6,1252.3,25028.4,24103.1
2024-12-25 22:00:00,0.3,128.11,126.11,135.36,3218.0,655.3,22780.2,22426.9
2024-12-25 23:00:00,0.0,138.08,130.11,128.11,2842.6,1301.8,21046.2,19928.4
2024-12-26 00:00:00,6.9,130.65,123.65,119.03,2718.2,1072.6,19322.9,18814.9
2024-12-26 01:00:00,0.0,128.11,119.26,114.5,2585.8,1109.9,18379.0,17878.2
2024-12-26 02:00:00,0.0,120.48,114.98,114.5,2489.4,1081.6,17975.7,17499.7
2024-12-26 03:00:00,0.0,120.48,113.3,114.5,2409.4,1024.3,17701.7,17630.0
2024-12-26 04:00:00,0.0,122.39,116.04,114.5,2367.2,1200.4,18381.4,17993.6
2024-12-26 05:00:00,0.0,134.11,129.61,127.26,2351.4,1134.1,20300.7,19501.2
2024-12-26 06:00:00,3.9,141.73,136.73,138.73,2360.9,1501.0,23204.2,21884.8
2024-12-26 07:00:00,335.4,149.99,145.82,155.32,2513.4,1839.7,25720.2,24085.8
2024-12-26 08:00:00,3733.0,143.28,140.28,153.92,2662.7,705.6,27621.5,27722.5
2024-12-26 09:00:00,9486.8,129.48,125.48,130.0,2306.9,740.4,27977.1,28310.6
2024-12-26 10:00:00,12539.6,114.14,110.2,109.94,2059.6,-708.9,27534.7,29990.2
2024-12-26 11:00:00,13411.6,107.71,109.92,110.28,1931.9,-1197.0,27077.8,30760.9
2024-12-26 12:00:00,13544.9,105.3,109.0,106.88,1945.6,-1068.5,27503.0,31395.1
2024-12-26 13:00:00,13541.8,109.64,109.82,111.64,1942.1,-1576.8,27527.2,31260.6
2024-12-26 14:00:00,12617.6,120.75,117.75,114.02,1968.4,-2772.4,26699.5,31286.0
2024-12-26 15:00:00,8250.5,123.48,120.03,120.48,2002.0,-1530.4,27050.0,29332.7
2024-12-26 16:00:00,2176.8,141.98,139.29,138.98,2377.6,60.0,28149.7,28791.3
2024-12-26 17:00:00,29.8,155.52,152.93,152.52,2868.8,300.6,29571.0,29627.0
2024-12-26 18:00:00,0.4,159.02,156.02,156.02,3322.7,328.2,30069.5,30193.2
2024-12-26 19:00:00,0.2,161.57,158.07,158.57,3521.8,845.2,30595.9,30252.7
2024-12-26 20:00:00,0.2,166.8,162.7,161.0,3649.6,361.6,30472.0,30437.4
2024-12-26 21:00:00,0.2,148.0,144.55,142.57,3709.8,-609.8,28022.7,29064.1
2024-12-26 22:00:00,0.2,141.98,140.68,138.98,3666.5,-903.4,25263.8,26548.8
2024-12-26 23:00:00,0.0,139.83,136.0,134.83,3655.7,-784.1,23209.0,24074.7
2024-12-27 00:00:00,0.0,132.96,128.53,127.05,3775.2,-455.0,21429.0,21965.5
2024-12-27 01:00:00,0.0,127.83,123.53,120.4,3868.8,-818.2,20271.9,21219.2
2024-12-27 02:00:00,0.0,117.58,116.46,115.03,3967.6,-750.0,19660.7,20492.4
2024-12-27 03:00:00,0.0,115.83,112.84,112.83,3866.0,-593.2,19614.8,20289.6
2024-12-27 04:00:00,0.0,117.0,116.0,115.75,3860.5,-326.0,20097.2,20439.3
2024-12-27 05:00:00,0.0,130.62,130.62,123.0,3829.2,541.4,22368.1,21630.8
2024-12-27 06:00:00,5.5,144.33,146.23,145.23,3957.9,1378.1,25166.1,23569.6
2024-12-27 07:00:00,323.5,148.2,148.4,153.5,4030.8,1650.2,27378.6,25560.0
2024-12-27 08:00:00,3628.8,145.01,145.21,154.2,3805.2,1172.4,29355.0,27978.9
2024-12-27 09:00:00,9595.2,130.0,127.4,140.0,3993.1,-791.4,29594.4,30532.3
2024-12-27 10:00:00,12831.0,107.94,111.75,116.2,4193.1,-2050.0,28804.9,33040.2
2024-12-27 11:00:00,13711.2,107.81,107.81,110.71,4172.6,-3209.8,28380.8,34288.2
2024-12-27 12:00:00,13832.6,107.94,107.94,109.61,4041.6,-2874.1,28400.6,34559.7
2024-12-27 13:00:00,13928.0,110.3,107.91,110.0,3797.8,-3802.1,28107.1,34457.1
2024-12-27 14:00:00,12901.6,114.15,110.0,107.03,3570.2,-4740.7,27429.0,33764.6
2024-12-27 15:00:00,8461.1,129.98,128.13,123.71,3358.4,-2931.4,27639.7,31435.7
2024-12-27 16:00:00,2336.2,149.78,149.78,148.0,3489.3,-2769.8,28608.7,32014.3
2024-12-27 17:00:00,43.7,158.4,157.4,157.54,3694.2,-53.6,30390.0,30849.9
2024-12-27 18:00:00,0.3,159.02,159.02,156.02,3811.8,-30.5,30927.8,31425.6
2024-12-27 19:00:00,0.1,161.5,160.5,157.4,3903.0,52.3,31287.4,31595.3
2024-12-27 20:00:00,0.1,158.5,157.5,154.3,3928.4,161.2,31071.9,31296.2
2024-12-27 21:00:00,0.1,147.63,150.95,145.03,3887.3,-887.7,28871.6,30185.4
2024-12-27 22:00:00,0.1,144.36,144.36,143.4,3772.6,-521.0,26173.6,27076.2
2024-12-27 23:00:00,0.0,142.0,133.48,134.47,3365.1,-585.0,24084.0,24751.0
2024-12-28 00:00:00,0.0,135.33,121.8,129.34,3178.6,-174.3,22143.0,22149.3
2024-12-28 01:00:00,0.0,132.25,122.25,116.71,2934.9,338.0,20809.0,20450.5
2024-12-28 02:00:00,0.0,125.42,120.41,119.38,2732.8,367.7,20101.0,19672.3
2024-12-28 03:00:00,0.0,121.35,116.35,115.35,2515.0,521.1,19781.4,19314.3
2024-12-28 04:00:00,0.0,122.05,116.14,116.05,2319.5,760.5,19836.0,19068.5
2024-12-28 05:00:00,0.0,130.0,120.0,117.29,2226.2,1060.0,20867.4,19657.4
2024-12-28 06:00:00,49.1,135.0,135.0,141.55,2358.5,1211.3,22387.6,20933.3
2024-12-28 07:00:00,386.0,141.66,148.61,153.71,2517.8,1101.4,23873.3,22691.4
2024-12-28 08:00:00,3860.7,137.25,137.25,148.31,2503.0,608.0,25750.4,25559.4
2024-12-28 09:00:00,9620.9,122.83,121.72,123.8,2118.0,-1544.4,26487.1,28261.5
2024-12-28 10:00:00,12741.5,113.4,113.3,112.6,1972.7,-3079.3,26248.8,30212.6
2024-12-28 11:00:00,13611.0,108.97,108.87,108.51,2073.8,-3928.0,25912.5,31406.4
2024-12-28 12:00:00,13747.2,110.01,108.08,108.01,2005.7,-3500.6,26016.9,31477.0
2024-12-28 13:00:00,13801.6,114.09,111.09,111.62,1919.2,-3832.6,26131.4,31573.7
2024-12-28 14:00:00,12835.8,114.09,111.19,112.0,1822.0,-4485.0,25737.2,31369.2
2024-12-28 15:00:00,8585.0,121.27,114.27,112.3,1610.0,-3033.9,25889.7,29803.1
2024-12-28 16:00:00,2360.7,142.61,141.18,141.6,1631.2,-1514.6,26813.8,29367.5
2024-12-28 17:00:00,39.1,152.78,150.78,149.0,1613.8,809.0,28986.2,28729.6
2024-12-28 18:00:00,0.3,157.0,157.0,157.0,1604.8,906.3,29559.0,29217.7
2024-12-28 19:00:00,0.1,160.78,157.88,157.28,1551.7,1338.2,30048.4,29208.2
2024-12-28 20:00:00,0.1,157.0,155.5,155.0,1577.3,1108.6,30055.9,29450.3
2024-12-28 21:00:00,0.1,151.54,148.09,147.04,1460.3,-9.7,28112.9,28504.6
2024-12-28 22:00:00,0.1,146.44,142.94,150.0,1481.3,-1072.9,25748.5,27028.4
2024-12-28 23:00:00,0.0,146.28,136.74,127.72,1170.8,-275.4,23578.2,23835.6
2024-12-29 00:00:00,0.0,142.77,132.3,120.6,1150.8,-57.4,21677.2,21689.2
2024-12-29 01:00:00,0.0,140.08,129.81,115.0,1147.2,-81.0,20357.2,20485.2
2024-12-29 02:00:00,0.0,138.3,126.31,113.28,1131.5,-536.9,19625.5,20246.9
2024-12-29 03:00:00,0.0,137.26,124.99,110.37,1088.0,-272.8,19288.5,19997.4
2024-12-29 04:00:00,0.0,137.26,124.99,110.37,1089.0,-146.1,19269.9,19858.0
2024-12-29 05:00:00,3.1,134.11,122.49,115.0,1044.2,203.7,19793.9,20202.2
2024-12-29 06:00:00,7.0,138.3,121.07,113.18,1030.0,293.6,20856.7,20877.5
2024-12-29 07:00:00,324.0,141.66,129.38,121.23,1045.4,659.4,22067.7,21627.7
2024-12-29 08:00:00,3759.0,138.3,127.8,119.12,1066.7,233.4,23652.6,23996.2
2024-12-29 09:00:00,9663.8,115.88,110.58,115.12,1094.0,-1201.0,24580.6,27180.2
2024-12-29 10:00:00,12420.9,109.94,109.33,114.43,1126.0,-2353.6,24677.3,29492.0
2024-12-29 11:00:00,13808.5,109.4,108.43,110.4,1214.8,-3199.5,24604.6,31222.6
2024-12-29 12:00:00,13856.4,108.88,108.43,108.88,1252.6,-2868.0,25001.0,31352.4
2024-12-29 13:00:00,13970.4,109.81,109.8,113.81,1292.2,-3542.0,25428.2,32135.8
2024-12-29 14:00:00,12867.4,113.87,110.87,115.0,1313.4,-4121.0,24950.8,31194.5
2024-12-29 15:00:00,8641.6,125.13,118.13,120.0,1357.8,-3551.8,24892.6,30016.4
2024-12-29 16:00:00,2483.7,145.18,135.28,135.18,1404.3,-593.4,25884.3,27003.3
2024-12-29 17:00:00,41.8,152.78,147.39,152.78,1707.3,1055.4,28261.6,27563.3
2024-12-29 18:00:00,0.4,158.67,152.67,153.67,1847.0,1568.8,29188.4,27996.6
2024-12-29 19:00:00,6.8,162.0,156.0,159.0,1868.9,1847.6,30086.2,28615.6
2024-12-29 20:00:00,0.2,161.94,155.94,157.39,1956.9,731.3,30073.9,29569.6
2024-12-29 21:00:00,0.2,151.54,147.39,143.99,1954.3,-115.1,28162.9,28610.0
2024-12-29 22:00:00,0.2,148.19,138.34,138.19,1773.1,201.3,25654.8,25610.6
2024-12-29 23:00:00,0.0,141.5,132.07,128.0,1667.8,-721.9,23102.5,23531.0
2024-12-30 00:00:00,0.0,135.0,127.0,123.55,1756.4,-607.2,21155.6,21516.7
2024-12-30 01:00:00,0.0,131.0,119.43,125.61,1827.0,-873.0,20069.4,21306.2
2024-12-30 02:00:00,0.0,125.0,117.45,124.17,1756.6,-1290.2,19744.5,21723.8
2024-12-30 03:00:00,0.0,124.0,117.45,124.0,1603.3,-959.8,19433.1,21145.2
2024-12-30 04:00:00,0.0,130.53,118.53,119.06,1513.8,-547.0,20016.6,21032.7
2024-12-30 05:00:00,0.1,143.97,134.37,124.0,1424.8,89.2,22385.1,22395.1
2024-12-30 06:00:00,7.7,150.01,144.77,125.88,1369.6,1234.7,25590.2,24292.0
2024-12-30 07:00:00,321.5,159.83,156.93,159.83,1407.6,2231.4,28057.8,25767.8
2024-12-30 08:00:00,3884.8,152.03,152.03,167.93,1476.2,1497.8,29892.3,28883.5
2024-12-30 09:00:00,9829.2,141.5,141.49,141.53,1301.0,428.2,30063.7,30399.5
2024-12-30 10:00:00,12811.8,119.04,119.15,120.7,1265.0,193.4,29533.9,30743.9
2024-12-30 11:00:00,13545.2,121.42,122.1,121.43,1177.4,-1526.4,28636.2,31819.6
2024-12-30 12:00:00,13682.6,116.02,116.13,117.0,1167.2,-1064.5,28601.2,31735.3
2024-12-30 13:00:00,13769.0,119.5,119.61,121.21,1142.8,-1506.8,28651.7,32535.4
2024-12-30 14:00:00,12885.2,120.0,120.07,120.72,1110.4,-2294.4,28419.5,32256.4
2024-12-30 15:00:00,8602.7,133.53,133.52,124.98,1139.6,-1164.2,28753.5,30897.2
2024-12-30 16:00:00,2511.5,147.75,147.75,147.75,1227.7,-128.0,29900.8,31129.4
2024-12-30 17:00:00,102.8,162.43,165.43,162.53,1291.0,1499.4,31686.2,30665.3
2024-12-30 18:00:00,40.9,166.73,170.53,166.73,1304.8,1435.9,32148.0,31066.1
2024-12-30 19:00:00,8.4,172.72,176.13,172.72,1264.4,1598.2,32730.8,31636.6
2024-12-30 20:00:00,0.3,167.21,170.21,167.21,1230.0,1655.8,32256.6,31079.4
2024-12-30 21:00:00,0.3,155.65,156.11,153.54,1114.8,319.2,29982.5,30040.3
2024-12-30 22:00:00,0.3,146.13,146.29,146.84,1116.4,-745.8,27092.8,28120.2
2024-12-30 23:00:00,0.9,145.0,139.0,140.17,900.4,-99.1,24551.7,24732.8
2024-12-31 00:00:00,0.7,139.03,130.69,130.69,909.4,329.4,22390.4,22232.0
2024-12-31 01:00:00,0.6,137.48,120.0,121.32,901.4,-284.8,21033.3,21664.1
2024-12-31 02:00:00,0.6,134.66,121.89,120.0,869.4,-736.7,20304.5,21477.0
2024-12-31 03:00:00,0.6,127.37,118.49,119.19,869.2,-663.5,20005.2,21106.7
2024-12-31 04:00:00,0.7,131.15,120.81,116.37,829.0,-343.8,20483.5,21262.3
