Datetime_hour,MD,Demanda,Gen.Eolica,Gen.Fotovoltaica,MD_lag_24,MD_lag_48,MD_lag_1week,IDA1_lag_24,IDA2_lag_24,Hour,Month,Day_of_week,FTB,FTS,Precio_Gas,Precio_CO2_lag48
2025-04-04 21:00:00,50.02,31694.0,9969.0,0.0,79.0,49.23,85.36,79.0,80.95,21,4,4,43.970,18.780,40.06,67.25
2025-04-04 22:00:00,35.01,28369.5,9843.8,0.0,35.01,32.95,63.53,35.01,55.89,22,4,4,43.970,18.780,40.06,67.25
2025-04-04 23:00:00,20.91,25929.0,9669.8,0.0,10.1,27.3,50.0,14.0,15.1,23,4,4,43.970,18.780,40.06,67.25
2025-04-05 00:00:00,35.0,24966.8,9383.5,0.0,3.6,20.37,20.8,0.5,18.9,0,4,5,32.490,17.470,39.62,65.22
2025-04-05 01:00:00,19.97,23434.8,9125.3,0.0,3.52,19.07,13.29,3.52,3.52,1,4,5,32.490,17.470,39.62,65.22
2025-04-05 02:00:00,19.1,22079.0,8932.5,0.0,3.52,16.32,10.63,3.02,3.52,2,4,5,32.490,17.470,39.62,65.22
2025-04-05 03:00:00,19.34,21541.8,8806.8,0.0,3.51,12.27,7.0,0.11,3.52,3,4,5,32.490,17.470,39.62,65.22
2025-04-05 04:00:00,13.2,21161.3,8767.3,0.0,3.52,9.07,5.0,0.53,3.52,4,4,5,32.490,17.470,39.62,65.22
2025-04-05 05:00:00,16.4,21140.8,8578.3,0.0,3.52,11.94,4.96,1.52,3.52,5,4,5,32.490,17.470,39.62,65.22
2025-04-05 06:00:00,19.75,22028.0,8540.0,0.0,3.52,19.7,4.96,3.52,9.7,6,4,5,32.490,17.470,39.62,65.22
2025-04-05 07:00:00,20.3,23164.5,8082.5,28.5,35.0,38.11,5.0,36.01,78.28,7,4,5,32.490,17.470,39.62,65.22
2025-04-05 08:00:00,21.46,23815.3,7823.5,1664.0,35.01,56.33,3.52,64.01,101.91,8,4,5,32.490,17.470,39.62,65.22
2025-04-05 09:00:00,10.0,25091.3,7702.8,6607.5,18.83,38.11,0.0,28.83,50.0,9,4,5,32.490,17.470,39.62,65.22
2025-04-05 10:00:00,0.66,25022.0,7452.0,10985.5,4.73,28.96,-1.01,15.55,27.9,10,4,5,32.490,17.470,39.62,65.22
2025-04-05 11:00:00,-0.13,24679.0,7079.5,12969.8,3.52,3.52,-2.0,3.52,14.0,11,4,5,32.490,17.470,39.62,65.22
2025-04-05 12:00:00,-0.3,24421.0,6336.0,14008.8,0.0,0.5,-2.0,0.05,3.52,12,4,5,32.490,17.470,39.62,65.22
2025-04-05 13:00:00,-1.0,24574.3,6255.3,14331.8,-0.01,0.0,-2.0,0.0,1.21,13,4,5,32.490,17.470,39.62,65.22
2025-04-05 14:00:00,-1.01,24277.0,6134.0,14335.0,-0.02,0.0,-2.0,0.0,0.65,14,4,5,32.490,17.470,39.62,65.22
2025-04-05 15:00:00,-1.2,23273.5,5494.0,14085.5,-0.01,0.0,-2.2,0.1,3.52,15,4,5,32.490,17.470,39.62,65.22
2025-04-05 16:00:00,-1.0,22791.3,5109.8,13324.0,0.0,1.87,-2.2,0.0,0.65,16,4,5,32.490,17.470,39.62,65.22
2025-04-05 17:00:00,0.1,23210.3,4822.5,12162.8,0.01,5.0,-2.2,3.52,3.52,17,4,5,32.490,17.470,39.62,65.22
2025-04-05 18:00:00,10.0,23951.8,4457.0,10009.5,0.65,10.06,-2.0,3.52,5.0,18,4,5,32.490,17.470,39.62,65.22
2025-04-05 19:00:00,46.49,25621.8,4498.5,5441.3,6.3,35.0,0.0,30.01,27.9,19,4,5,32.490,17.470,39.62,65.22
2025-04-05 20:00:00,95.61,26864.3,4552.0,777.8,35.01,80.0,11.13,38.51,73.51,20,4,5,32.490,17.470,39.62,65.22
2025-04-05 21:00:00,95.61,28115.5,4670.0,0.0,50.02,79.0,20.16,59.35,75.03,21,4,5,32.490,17.470,39.62,65.22
2025-04-05 22:00:00,78.99,26414.3,4811.3,0.0,35.01,35.01,18.58,35.01,45.0,22,4,5,32.490,17.470,39.62,65.22
2025-04-05 23:00:00,68.75,24563.5,4830.8,0.0,20.91,10.1,11.13,20.76,30.0,23,4,5,32.490,17.470,39.62,65.22
2025-04-06 00:00:00,70.45,23004.3,4547.0,0.0,35.0,3.6,6.0,35.0,38.9,0,4,6,28.700,6.190,37.16,62.84
2025-04-06 01:00:00,46.21,21505.3,4542.8,0.0,19.97,3.52,3.6,19.97,25.47,1,4,6,28.700,6.190,37.16,62.84
2025-04-06 02:00:00,35.01,20370.3,4453.3,0.0,19.1,3.52,3.2,17.01,22.0,2,4,6,28.700,6.190,37.16,62.84
2025-04-06 03:00:00,27.01,19750.5,4311.8,0.0,19.34,3.51,0.65,16.34,22.49,3,4,6,28.700,6.190,37.16,62.84
2025-04-06 04:00:00,25.5,19432.5,4117.0,0.0,13.2,3.52,0.1,13.2,17.4,4,4,6,28.700,6.190,37.16,62.84
2025-04-06 05:00:00,25.57,19465.5,3930.8,0.0,16.4,3.52,0.09,16.4,31.9,5,4,6,28.700,6.190,37.16,62.84
2025-04-06 06:00:00,26.51,20143.0,3763.3,0.0,19.75,3.52,0.17,21.79,38.9,6,4,6,28.700,6.190,37.16,62.84
2025-04-06 07:00:00,28.87,20894.0,3454.8,27.0,20.3,35.0,0.13,30.3,30.5,7,4,6,28.700,6.190,37.16,62.84
2025-04-06 08:00:00,26.25,21342.5,2893.8,2209.5,21.46,35.01,0.0,31.46,32.19,8,4,6,28.700,6.190,37.16,62.84
2025-04-06 09:00:00,0.1,22244.8,2394.5,7986.3,10.0,18.83,-1.53,30.0,38.9,9,4,6,28.700,6.190,37.16,62.84
2025-04-06 10:00:00,-1.01,22469.8,2067.5,12112.5,0.66,4.73,-2.31,20.65,21.1,10,4,6,28.700,6.190,37.16,62.84
2025-04-06 11:00:00,-1.54,22599.3,1701.8,13825.3,-0.13,3.52,-3.8,2.87,3.52,11,4,6,28.700,6.190,37.16,62.84
2025-04-06 12:00:00,-1.54,22814.3,1753.5,14171.5,-0.3,0.0,-4.0,-0.02,-2.0,12,4,6,28.700,6.190,37.16,62.84
2025-04-06 13:00:00,-1.0,23258.5,1931.3,14084.5,-1.0,-0.01,-4.0,-1.0,-0.2,13,4,6,28.700,6.190,37.16,62.84
2025-04-06 14:00:00,-1.0,23188.5,2021.0,13613.8,-1.01,-0.02,-5.0,-1.0,-0.2,14,4,6,28.700,6.190,37.16,62.84
2025-04-06 15:00:00,-1.32,22032.3,2179.8,12897.8,-1.2,-0.01,-5.21,-1.09,-1.19,15,4,6,28.700,6.190,37.16,62.84
2025-04-06 16:00:00,-1.49,21336.0,2695.8,11639.8,-1.0,0.0,-4.0,0.0,0.0,16,4,6,28.700,6.190,37.16,62.84
2025-04-06 17:00:00,-0.01,21917.8,3275.3,10152.0,0.1,0.01,-3.0,3.52,3.52,17,4,6,28.700,6.190,37.16,62.84
2025-04-06 18:00:00,8.26,23122.0,3774.0,7937.3,10.0,0.65,-2.2,34.5,38.9,18,4,6,28.700,6.190,37.16,62.84
2025-04-06 19:00:00,35.2,25008.8,4270.0,4038.0,46.49,6.3,0.02,88.48,78.46,19,4,6,28.700,6.190,37.16,62.84
2025-04-06 20:00:00,75.0,27030.5,4728.3,547.5,95.61,35.01,25.46,95.61,98.69,20,4,6,28.700,6.190,37.16,62.84
2025-04-06 21:00:00,80.0,28363.8,5038.0,0.0,95.61,50.02,35.01,99.94,105.61,21,4,6,28.700,6.190,37.16,62.84
2025-04-06 22:00:00,70.01,26935.5,5178.8,0.0,78.99,35.01,25.63,89.96,84.96,22,4,6,28.700,6.190,37.16,62.84
2025-04-06 23:00:00,66.38,24392.3,5157.0,0.0,68.75,20.91,10.63,81.18,77.09,23,4,6,28.700,6.190,37.16,62.84
2025-04-07 00:00:00,48.37,22363.3,5605.0,0.0,70.45,35.0,0.65,77.47,67.99,0,4,0,32.070,24.220,35.55,62.84
2025-04-07 01:00:00,41.9,21071.0,5169.3,0.0,46.21,19.97,2.0,60.01,51.17,1,4,0,32.070,24.220,35.55,62.84
2025-04-07 02:00:00,43.32,20166.5,4698.0,0.0,35.01,19.1,3.0,42.01,40.9,2,4,0,32.070,24.220,35.55,62.84
2025-04-07 03:00:00,39.54,19963.0,4233.8,0.0,27.01,19.34,0.65,20.01,13.5,3,4,0,32.070,24.220,35.55,62.84
2025-04-07 04:00:00,39.74,19965.5,3872.8,0.0,25.5,13.2,0.65,21.68,25.9,4,4,0,32.070,24.220,35.55,62.84
2025-04-07 05:00:00,46.22,20733.8,3386.3,0.0,25.57,16.4,1.0,25.57,30.84,5,4,0,32.070,24.220,35.55,62.84
2025-04-07 06:00:00,70.1,24065.8,2830.3,0.0,26.51,19.75,7.44,26.47,13.25,6,4,0,32.070,24.220,35.55,62.84
2025-04-07 07:00:00,159.86,28075.8,2215.5,44.3,28.87,20.3,40.03,28.85,18.37,7,4,0,32.070,24.220,35.55,62.84
2025-04-07 08:00:00,143.04,29656.3,1483.5,2723.8,26.25,21.46,41.26,50.28,37.56,8,4,0,32.070,24.220,35.55,62.84
2025-04-07 09:00:00,60.0,29495.0,1004.5,9752.0,0.1,10.0,0.15,27.96,10.05,9,4,0,32.070,24.220,35.55,62.84
2025-04-07 10:00:00,17.43,28653.0,853.3,14050.8,-1.01,0.66,-0.01,3.99,4.31,10,4,0,32.070,24.220,35.55,62.84
2025-04-07 11:00:00,3.01,27495.0,828.0,15541.3,-1.54,-0.13,-0.31,-0.2,-0.2,11,4,0,32.070,24.220,35.55,62.84
2025-04-07 12:00:00,0.01,27391.5,864.5,15961.0,-1.54,-0.3,-0.66,-0.53,-0.77,12,4,0,32.070,24.220,35.55,62.84
2025-04-07 13:00:00,0.0,27531.3,951.5,15926.5,-1.0,-1.0,-0.62,-0.2,-0.2,13,4,0,32.070,24.220,35.55,62.84
2025-04-07 14:00:00,0.0,26997.8,1124.8,15756.5,-1.0,-1.01,-0.62,-0.2,0.0,14,4,0,32.070,24.220,35.55,62.84
2025-04-07 15:00:00,0.0,26091.8,1343.3,15261.3,-1.32,-1.2,-1.0,-0.42,0.0,15,4,0,32.070,24.220,35.55,62.84
2025-04-07 16:00:00,0.0,25488.8,1591.5,14371.0,-1.49,-1.0,-0.99,-0.2,0.0,16,4,0,32.070,24.220,35.55,62.84
2025-04-07 17:00:00,1.51,26275.3,1888.8,13438.3,-0.01,0.1,-0.01,0.0,3.52,17,4,0,32.070,24.220,35.55,62.84
2025-04-07 18:00:00,20.0,27103.3,2307.5,11667.0,8.26,10.0,0.2,28.41,34.49,18,4,0,32.070,24.220,35.55,62.84
2025-04-07 19:00:00,69.1,28530.0,2907.5,6897.5,35.2,46.49,55.0,53.69,61.69,19,4,0,32.070,24.220,35.55,62.84
2025-04-07 20:00:00,156.0,30250.0,2485.3,1160.0,75.0,95.61,146.79,75.0,75.0,20,4,0,32.070,24.220,35.55,62.84
2025-04-07 21:00:00,170.01,31958.3,2659.5,0.0,80.0,95.61,197.25,80.57,80.02,21,4,0,32.070,24.220,35.55,62.84
2025-04-07 22:00:00,118.34,28676.8,2668.0,0.0,70.01,78.99,119.85,69.51,67.11,22,4,0,32.070,24.220,35.55,62.84
2025-04-07 23:00:00,99.84,25902.0,2548.3,0.0,66.38,68.75,95.01,67.22,66.39,23,4,0,32.070,24.220,35.55,62.84
2025-04-08 00:00:00,83.0,24279.8,2071.5,0.0,48.37,70.45,90.0,48.37,24.18,0,4,1,33.080,24.810,35.69,62.84
2025-04-08 01:00:00,71.8,22890.3,1995.3,0.0,41.9,46.21,75.78,40.9,26.4,1,4,1,33.080,24.810,35.69,62.84
2025-04-08 02:00:00,69.07,21892.0,2084.0,0.0,43.32,35.01,70.03,42.32,11.9,2,4,1,33.080,24.810,35.69,62.84
2025-04-08 03:00:00,57.65,21585.0,2236.5,0.0,39.54,27.01,60.48,38.54,20.54,3,4,1,33.080,24.810,35.69,62.84
2025-04-08 04:00:00,51.22,21595.5,2416.5,0.0,39.74,25.5,61.59,38.74,14.74,4,4,1,33.080,24.810,35.69,62.84
2025-04-08 05:00:00,53.16,22212.0,2559.3,0.0,46.22,25.57,68.2,51.22,34.22,5,4,1,33.080,24.810,35.69,62.84
2025-04-08 06:00:00,60.5,24977.0,2723.0,0.0,70.1,26.51,84.2,75.1,21.9,6,4,1,33.080,24.810,35.69,62.84
2025-04-08 07:00:00,131.17,28643.3,2727.0,53.8,159.86,28.87,155.5,157.36,135.73,7,4,1,33.080,24.810,35.69,62.84
2025-04-08 08:00:00,104.0,29737.3,2644.8,3248.8,143.04,26.25,159.37,143.0,138.45,8,4,1,33.080,24.810,35.69,62.84
2025-04-08 09:00:00,36.88,29370.0,2560.0,10367.0,60.0,0.1,87.97,90.0,69.98,9,4,1,33.080,24.810,35.69,62.84
2025-04-08 10:00:00,0.65,28533.0,2200.3,14858.5,17.43,-1.01,38.1,44.76,24.43,10,4,1,33.080,24.810,35.69,62.84
2025-04-08 11:00:00,-0.01,27052.3,2250.8,15856.0,3.01,-1.54,5.2,8.51,13.51,11,4,1,33.080,24.810,35.69,62.84
2025-04-08 12:00:00,-0.86,26815.3,2489.8,16173.3,0.01,-1.54,0.0,2.0,4.31,12,4,1,33.080,24.810,35.69,62.84
2025-04-08 13:00:00,-1.01,26984.5,2616.8,16136.8,0.0,-1.0,0.0,0.79,1.0,13,4,1,33.080,24.810,35.69,62.84
2025-04-08 14:00:00,-1.02,26719.0,2697.5,15940.3,0.0,-1.0,-0.01,0.0,-3.2,14,4,1,33.080,24.810,35.69,62.84
2025-04-08 15:00:00,-1.01,26002.5,2841.5,15424.5,0.0,-1.32,-0.07,0.0,-0.01,15,4,1,33.080,24.810,35.69,62.84
2025-04-08 16:00:00,-1.0,25714.8,3005.8,14941.0,0.0,-1.49,-0.01,1.35,4.31,16,4,1,33.080,24.810,35.69,62.84
2025-04-08 17:00:00,-0.01,26266.0,3282.5,14225.5,1.51,-0.01,-0.01,6.85,12.19,17,4,1,33.080,24.810,35.69,62.84
2025-04-08 18:00:00,0.01,27139.8,3555.8,12356.3,20.0,8.26,17.9,70.0,28.0,18,4,1,33.080,24.810,35.69,62.84
2025-04-08 19:00:00,33.68,28731.0,3988.0,7312.3,69.1,35.2,53.71,99.09,82.55,19,4,1,33.080,24.810,35.69,62.84
2025-04-08 20:00:00,117.6,30700.3,4305.8,1353.5,156.0,75.0,114.96,166.0,162.78,20,4,1,33.080,24.810,35.69,62.84
2025-04-08 21:00:00,123.49,31940.5,4478.8,0.0,170.01,80.0,120.93,181.46,180.0,21,4,1,33.080,24.810,35.69,62.84
2025-04-08 22:00:00,85.95,28913.8,4568.8,0.0,118.34,70.01,84.2,120.01,118.34,22,4,1,33.080,24.810,35.69,62.84
2025-04-08 23:00:00,69.22,26062.5,4490.3,0.0,99.84,66.38,58.44,99.84,99.0,23,4,1,33.080,24.810,35.69,62.84
2025-04-09 00:00:00,50.13,24293.8,4707.5,0.0,83.0,48.37,38.11,80.04,81.18,0,4,2,47.670,6.070,34.76,61.35
2025-04-09 01:00:00,37.0,23053.5,4467.0,0.0,71.8,41.9,26.34,70.11,72.9,1,4,2,47.670,6.070,34.76,61.35
2025-04-09 02:00:00,33.68,22021.0,4228.3,0.0,69.07,43.32,26.1,69.07,76.6,2,4,2,47.670,6.070,34.76,61.35
2025-04-09 03:00:00,32.06,21765.8,4021.8,0.0,57.65,39.54,20.0,57.5,60.15,3,4,2,47.670,6.070,34.76,61.35
2025-04-09 04:00:00,28.46,21746.8,3803.8,0.0,51.22,39.74,20.0,49.22,52.72,4,4,2,47.670,6.070,34.76,61.35
2025-04-09 05:00:00,28.9,22338.5,3571.5,0.0,53.16,46.22,26.34,51.16,60.15,5,4,2,47.670,6.070,34.76,61.35
2025-04-09 06:00:00,37.0,24970.5,3386.3,0.0,60.5,70.1,39.87,60.5,71.0,6,4,2,47.670,6.070,34.76,61.35
2025-04-09 07:00:00,86.96,28651.5,3123.5,95.5,131.17,159.86,90.08,123.67,111.17,7,4,2,47.670,6.070,34.76,61.35
2025-04-09 08:00:00,98.21,29889.0,2776.8,3175.8,104.0,143.04,104.9,104.0,127.09,8,4,2,47.670,6.070,34.76,61.35
2025-04-09 09:00:00,33.68,29335.8,2306.0,10103.3,36.88,60.0,54.33,72.88,58.0,9,4,2,47.670,6.070,34.76,61.35
2025-04-09 10:00:00,5.8,28664.5,2132.5,14176.3,0.65,17.43,21.15,3.52,7.68,10,4,2,47.670,6.070,34.76,61.35
2025-04-09 11:00:00,-0.01,27505.0,1917.3,15774.8,-0.01,3.01,1.0,-3.62,-1.54,11,4,2,47.670,6.070,34.76,61.35
2025-04-09 12:00:00,-0.01,27333.3,2051.5,16352.8,-0.86,0.01,0.0,-3.37,-0.43,12,4,2,47.670,6.070,34.76,61.35
2025-04-09 13:00:00,-0.02,27168.0,2220.5,16408.8,-1.01,0.0,0.0,-3.62,-3.57,13,4,2,47.670,6.070,34.76,61.35
2025-04-09 14:00:00,-0.2,26742.0,2364.3,16089.8,-1.02,0.0,-0.01,-3.62,-1.0,14,4,2,47.670,6.070,34.76,61.35
2025-04-09 15:00:00,-0.5,26196.3,2782.0,15415.5,-1.01,0.0,-0.02,-4.51,-3.93,15,4,2,47.670,6.070,34.76,61.35
2025-04-09 16:00:00,-0.02,26056.5,2961.8,14548.0,-1.0,0.0,-0.01,-3.19,-0.5,16,4,2,47.670,6.070,34.76,61.35
2025-04-09 17:00:00,0.0,26519.0,3507.3,13535.8,-0.01,1.51,0.04,-0.01,0.0,17,4,2,47.670,6.070,34.76,61.35
2025-04-09 18:00:00,9.81,27309.5,4263.5,11370.5,0.01,20.0,7.96,3.52,5.51,18,4,2,47.670,6.070,34.76,61.35
2025-04-09 19:00:00,37.0,28680.8,5054.5,6157.0,33.68,69.1,32.96,77.63,56.3,19,4,2,47.670,6.070,34.76,61.35
2025-04-09 20:00:00,70.0,30223.0,5841.3,1024.5,117.6,156.0,53.11,117.61,114.3,20,4,2,47.670,6.070,34.76,61.35
2025-04-09 21:00:00,89.0,31899.8,6522.0,0.0,123.49,170.01,49.23,124.44,123.49,21,4,2,47.670,6.070,34.76,61.35
2025-04-09 22:00:00,53.96,28687.5,7677.3,0.0,85.95,118.34,32.95,86.09,82.95,22,4,2,47.670,6.070,34.76,61.35
2025-04-09 23:00:00,36.64,26116.5,7903.0,0.0,69.22,99.84,27.3,72.33,69.23,23,4,2,47.670,6.070,34.76,61.35
2025-04-10 00:00:00,33.68,23973.8,7239.3,0.0,50.13,83.0,20.37,53.96,65.19,0,4,3,31.980,7.460,34.47,61.57
2025-04-10 01:00:00,28.46,22713.0,7062.5,0.0,37.0,71.8,19.07,40.0,46.59,1,4,3,31.980,7.460,34.47,61.57
2025-04-10 02:00:00,21.46,21766.8,6795.5,0.0,33.68,69.07,16.32,33.68,34.31,2,4,3,31.980,7.460,34.47,61.57
2025-04-10 03:00:00,20.08,21436.5,6622.5,0.0,32.06,57.65,12.27,32.06,54.06,3,4,3,31.980,7.460,34.47,61.57
2025-04-10 04:00:00,18.36,21372.3,6710.5,0.0,28.46,51.22,9.07,28.46,33.67,4,4,3,31.980,7.460,34.47,61.57
2025-04-10 05:00:00,17.46,22040.0,6882.8,0.0,28.9,53.16,11.94,28.9,32.37,5,4,3,31.980,7.460,34.47,61.57
2025-04-10 06:00:00,15.0,24667.8,7109.5,0.0,37.0,60.5,19.7,52.42,76.99,6,4,3,31.980,7.460,34.47,61.57
2025-04-10 07:00:00,35.01,28065.3,7171.3,0.0,86.96,131.17,38.11,89.46,93.82,7,4,3,31.980,7.460,34.47,61.57
2025-04-10 08:00:00,37.5,29381.3,6880.3,27.5,98.21,104.0,56.33,100.41,119.94,8,4,3,31.980,7.460,34.47,61.57
2025-04-10 09:00:00,30.48,29059.5,6599.8,1980.0,33.68,36.88,38.11,70.0,82.44,9,4,3,31.980,7.460,34.47,61.57
2025-04-10 10:00:00,10.99,28482.3,6605.5,6864.3,5.8,0.65,28.96,35.11,59.2,10,4,3,31.980,7.460,34.47,61.57
2025-04-10 11:00:00,0.65,27491.5,6704.8,10451.3,-0.01,-0.01,3.52,4.31,37.2,11,4,3,31.980,7.460,34.47,61.57
2025-04-10 12:00:00,0.0,27151.3,7223.0,12384.5,-0.01,-0.86,0.5,0.0,3.52,12,4,3,31.980,7.460,34.47,61.57
2025-04-10 13:00:00,0.0,27036.8,7066.5,13653.5,-0.02,-1.01,0.0,0.0,3.52,13,4,3,31.980,7.460,34.47,61.57
2025-04-10 14:00:00,-0.01,26684.8,7904.3,14224.3,-0.2,-1.02,0.0,0.0,1.11,14,4,3,31.980,7.460,34.47,61.57
2025-04-10 15:00:00,-0.01,25923.0,8238.0,14230.0,-0.5,-1.01,0.0,0.0,0.65,15,4,3,31.980,7.460,34.47,61.57
2025-04-10 16:00:00,0.0,25605.5,8689.5,13674.0,-0.02,-1.0,1.87,0.0,3.52,16,4,3,31.980,7.460,34.47,61.57
2025-04-10 17:00:00,0.0,26210.0,9088.5,12660.3,0.0,-0.01,5.0,3.52,1.11,17,4,3,31.980,7.460,34.47,61.57
2025-04-10 18:00:00,4.99,26969.5,9839.3,11254.0,9.81,0.01,10.06,40.26,37.26,18,4,3,31.980,7.460,34.47,61.57
2025-04-10 19:00:00,20.3,28472.8,10535.5,8768.5,37.0,33.68,35.0,74.53,59.7,19,4,3,31.980,7.460,34.47,61.57
2025-04-10 20:00:00,38.54,30200.3,10796.3,4408.0,70.0,117.6,80.0,77.99,92.13,20,4,3,31.980,7.460,34.47,61.57
2025-04-10 21:00:00,50.82,31288.5,10733.3,685.0,89.0,123.49,79.0,89.01,94.0,21,4,3,31.980,7.460,34.47,61.57
2025-04-10 22:00:00,43.3,28344.8,10406.5,0.0,53.96,85.95,35.01,61.95,63.0,22,4,3,31.980,7.460,34.47,61.57
2025-04-10 23:00:00,33.68,25973.5,9751.5,0.0,36.64,69.22,10.1,53.38,51.64,23,4,3,31.980,7.460,34.47,61.57
2025-04-11 00:00:00,21.63,24155.3,8681.5,0.0,33.68,50.13,3.6,28.68,8.53,0,4,4,19.000,4.940,33.68,59.92
2025-04-11 01:00:00,16.66,22815.8,8297.5,0.0,28.46,37.0,3.52,23.46,16.2,1,4,4,19.000,4.940,33.68,59.92
2025-04-11 02:00:00,11.98,21906.5,8046.8,0.0,21.46,33.68,3.52,14.37,6.46,2,4,4,19.000,4.940,33.68,59.92
2025-04-11 03:00:00,14.0,21552.8,7982.3,0.0,20.08,32.06,3.51,11.2,6.39,3,4,4,19.000,4.940,33.68,59.92
2025-04-11 04:00:00,12.51,21527.0,7895.3,0.0,18.36,28.46,3.52,10.99,7.62,4,4,4,19.000,4.940,33.68,59.92
2025-04-11 05:00:00,14.0,22156.0,7659.5,0.0,17.46,28.9,3.52,10.8,7.47,5,4,4,19.000,4.940,33.68,59.92
2025-04-11 06:00:00,14.0,24832.8,7635.5,0.0,15.0,37.0,3.52,11.2,25.0,6,4,4,19.000,4.940,33.68,59.92
2025-04-11 07:00:00,30.48,28327.3,7654.5,38.8,35.01,86.96,35.0,30.01,12.13,7,4,4,19.000,4.940,33.68,59.92
2025-04-11 08:00:00,34.37,29540.0,7604.8,1210.0,37.5,98.21,35.01,37.5,51.17,8,4,4,19.000,4.940,33.68,59.92
2025-04-11 09:00:00,27.5,29204.0,7645.0,4152.3,30.48,33.68,18.83,30.48,0.2,9,4,4,19.000,4.940,33.68,59.92
2025-04-11 10:00:00,12.51,28381.3,7894.0,6930.3,10.99,5.8,4.73,14.0,0.01,10,4,4,19.000,4.940,33.68,59.92
2025-04-11 11:00:00,3.52,27517.3,8174.5,8715.0,0.65,-0.01,3.52,0.65,0.65,11,4,4,19.000,4.940,33.68,59.92
2025-04-11 12:00:00,0.01,27176.0,8412.8,10143.0,0.0,-0.01,0.0,-4.62,-3.0,12,4,4,19.000,4.940,33.68,59.92
2025-04-11 13:00:00,0.0,26994.5,8548.3,11049.8,0.0,-0.02,-0.01,-6.0,-5.0,13,4,4,19.000,4.940,33.68,59.92
2025-04-11 14:00:00,0.0,26598.3,8481.3,11307.8,-0.01,-0.2,-0.02,-0.06,0.0,14,4,4,19.000,4.940,33.68,59.92
2025-04-11 15:00:00,-0.01,25590.8,8284.0,10922.8,-0.01,-0.5,-0.01,-0.01,0.0,15,4,4,19.000,4.940,33.68,59.92
2025-04-11 16:00:00,0.01,25285.3,8083.0,10077.3,0.0,-0.02,0.0,-5.2,-2.9,16,4,4,19.000,4.940,33.68,59.92
2025-04-11 17:00:00,3.52,25675.5,7976.0,8813.5,0.0,0.0,0.01,0.0,0.65,17,4,4,19.000,4.940,33.68,59.92
2025-04-11 18:00:00,8.3,26405.3,7820.8,6819.0,4.99,9.81,0.65,5.11,10.49,18,4,4,19.000,4.940,33.68,59.92
2025-04-11 19:00:00,28.46,27716.5,7683.5,3551.3,20.3,37.0,6.3,41.01,58.79,19,4,4,19.000,4.940,33.68,59.92
2025-04-11 20:00:00,52.01,29443.3,7336.0,558.0,38.54,70.0,35.01,38.03,42.39,20,4,4,19.000,4.940,33.68,59.92
2025-04-11 21:00:00,58.02,30321.3,7001.3,0.0,50.82,89.0,50.02,64.02,55.9,21,4,4,19.000,4.940,33.68,59.92
2025-04-11 22:00:00,41.91,27781.3,6623.5,0.0,43.3,53.96,35.01,43.3,48.3,22,4,4,19.000,4.940,33.68,59.92
2025-04-11 23:00:00,35.0,25554.0,6260.8,0.0,33.68,36.64,20.91,28.68,30.78,23,4,4,19.000,4.940,33.68,59.92
2025-04-12 00:00:00,35.01,23891.0,5769.3,0.0,21.63,33.68,35.0,21.63,37.5,0,4,5,16.450,7.300,33.02,61.05
2025-04-12 01:00:00,29.24,22470.5,5350.3,0.0,16.66,28.46,19.97,13.71,18.0,1,4,5,16.450,7.300,33.02,61.05
2025-04-12 02:00:00,31.22,21479.0,4897.5,0.0,11.98,21.46,19.1,7.77,11.99,2,4,5,16.450,7.300,33.02,61.05
2025-04-12 03:00:00,29.24,20816.8,4487.0,0.0,14.0,20.08,19.34,11.0,13.0,3,4,5,16.450,7.300,33.02,61.05
2025-04-12 04:00:00,29.09,20549.5,4166.0,0.0,12.51,18.36,13.2,10.5,13.61,4,4,5,16.450,7.300,33.02,61.05
2025-04-12 05:00:00,30.38,20490.8,3801.3,0.0,14.0,17.46,16.4,14.0,24.0,5,4,5,16.450,7.300,33.02,61.05
2025-04-12 06:00:00,32.68,21183.5,3530.0,0.0,14.0,15.0,19.75,14.0,37.74,6,4,5,16.450,7.300,33.02,61.05
2025-04-12 07:00:00,29.24,22078.8,3251.8,24.8,30.48,35.01,20.3,33.48,72.13,7,4,5,16.450,7.300,33.02,61.05
2025-04-12 08:00:00,30.95,23181.8,2846.3,1244.5,34.37,37.5,21.46,44.0,90.98,8,4,5,16.450,7.300,33.02,61.05
2025-04-12 09:00:00,33.0,24151.5,2381.0,4683.0,27.5,30.48,10.0,50.01,86.5,9,4,5,16.450,7.300,33.02,61.05
2025-04-12 10:00:00,20.19,23831.0,2249.8,7954.0,12.51,10.99,0.66,22.51,46.51,10,4,5,16.450,7.300,33.02,61.05
2025-04-12 11:00:00,8.01,23654.5,2216.0,9953.3,3.52,0.65,-0.13,10.08,28.52,11,4,5,16.450,7.300,33.02,61.05
2025-04-12 12:00:00,3.52,23065.3,2128.8,11020.3,0.01,0.0,-0.3,3.07,3.54,12,4,5,16.450,7.300,33.02,61.05
2025-04-12 13:00:00,1.8,23019.8,1834.3,11465.8,0.0,0.0,-1.0,0.02,3.52,13,4,5,16.450,7.300,33.02,61.05
2025-04-12 14:00:00,0.17,22651.8,2018.3,11570.8,0.0,-0.01,-1.01,0.0,0.0,14,4,5,16.450,7.300,33.02,61.05
